f000026,206.120,211.480,"The upper end of the embankment, having been re cently raised, was still far from compact."
f000027,211.480,216.960,"It had been staked, but there was no grass upon it, and the earth was uneven and insecure."
f000028,216.960,219.600,"The crowd pressed on, however, in great numbers."
f000029,219.600,227.480,"The sun went down, and the castle party was served with refreshments under the planetrees, to pass the time till it should have become sufficiently dark."
f000030,227.480,236.000,"The place was approved of beyond measure, and they looked forward to frequently enjoying the view over so lovely a sheet of water on future occasions."
f000031,236.000,244.520,"A calm evening, a perfect absence of wind, promised Elective Affinities everything in favor of the spectacle, when suddenly loud and violent shrieks were heard."
f000032,244.520,251.360,"Large masses of the earth had given way on the edge of the embankment, and a number of people were precipitated into the water."
f000033,251.360,259.720,"The pressure from the throng had gone on increasing till at last it had become more than the newly laid soil would bear, and the bank had fallen in."
f000034,259.720,264.360,"Everybody wanted to obtain the best place, and now there was no getting either backward or forward."
f000035,264.360,269.440,"People ran this and that way, more to see what was going on than to render assistance."
f000036,269.440,272.280,"What could be done when no one could reach the place ?"
f000037,272.280,281.680,"The Captain, with a few determined persons, hurried down and drove the crowd off the embankment back upon the shore; in order that those who were really of service might have free room to move."
f000038,281.680,297.680,"One way or another they contrived to seize hold of such as were sinking; and with or without assistance all who had been in the water were got out safe upon the bank, with the exception of one boy, whose struggles in his fright, instead of bringing him nearer to the embankment, had only carried him further from it."
f000039,297.680,302.560,"His strength seemed to be failing now only a hand was seen above the surface, and now a foot."
f000040,302.560,310.080,"By an unlucky chance the boat was on the opposite shore filled with fireworks it was a long business to unload it, and help was slow in coming."
f000041,310.080,330.160,"The Captain's resolution was taken; he flung off his coat; all eyes were directed toward him, and his sturdy, vigorous figure gave every one hope and confidence : but a cry of surprise rose out of the crowd Elective Affinities as they saw him fling himself into the water every eye watched him as the strong swimmer swiftly reached the boy, and bore him, although to appearance dead, to the embankment."
f000042,330.160,332.000,"Now came up the boat."
f000043,332.000,337.160,"The Captain stepped in and examined whether there were any still missing, or whether they were all safe."
f000044,337.160,340.960,"The surgeon was speedily on the spot, and took charge of the inanimate boy."
f000045,340.960,348.120,"Charlotte joined them, and entreated the Captain to go now and take care of himself, to hurry back to the castle and change his clothes."
f000046,348.120,358.960,"He would not go, however, till persons on whose sense he could rely, who had been close to the spot at the time of the accident, and who had assisted in saving those who had fallen in, assured him that all were safe."
f000047,358.960,373.160,"Charlotte saw him on his way to the house, and then she remembered that the wine and the tea, and everything else which he could want, had been locked up, for fear any of the servants should take advantage of the disorder of the holiday, as on such occasions they are too apt to do."
f000048,373.160,377.520,"She hurried through the scattered groups of her com pany, which were loitering about the planetrees."
f000049,377.520,381.200,"Edward was there, talking to every one beseeching every one to stay."
f000050,381.200,384.480,"He would give the signal directly, and the fire works should begin."
f000051,384.480,391.640,"Charlotte went up to him, and en treated him to put off an amusement which was no longer in place, and which at the present moment no one could enjoy."
f000052,391.640,396.240,"She reminded him of what ought to be done for the boy who had been saved, and for his preserver."
f000053,396.240,399.720,"The surgeon will do whatever is right, no doubt, Elective Affinities replied Edward."
f000054,399.720,406.920,"He is provided with everything which he can want, and we should only be in the way if we crowded about him with our anxieties."
f000055,406.920,412.640,"Charlotte persisted in her opinion, and made a sign to Ottilie, who at once prepared to retire with her."
f000056,412.640,416.520,"Edward seized her hand, and cried, We will not end this day in a lazaretto."
f000057,416.520,419.280,"She is too good for a sister of mercy."
f000058,419.280,423.760,"Without us, I should think, the halfdead may wake, and the living dry themselves."
f000059,423.760,425.920,"Charlotte did not answer, but went."
f000060,425.920,431.760,"Some followed her others followed these : in the end, no one wished to be the last, and all followed."
f000061,431.760,435.080,"Edward and Ottilie found themselves alone under the planetrees."
f000062,435.080,441.000,"He insisted that stay he would, earnestly, passionately, as she entreated him to go back with her to the castle."
f000063,441.000,449.800,"No, Ottilie ! he cried; the extraordinary is not brought to pass in the smooth, common way the wonderful accident of this evening brings us more speedily together."
f000064,449.800,453.200,"You are mine I have often said it to you, and sworn it to you."
f000065,453.200,456.920,"We will not say it and swear it any more we will make it BE."
f000066,456.920,459.200,"The boat came over from the other side."
f000067,459.200,464.200,"The valet was in it he asked, with some embarrassment, what his master wished to have done with the fireworks ?"
f000068,464.200,464.760,"Let them off!"
f000069,464.760,467.480,"Edward cried to him: let them off!"
f000070,467.480,472.000,"It was only for you that they were provided, Ottilie, and you shall be the only one to see them!"
f000071,472.000,474.080,"Let me sit beside you, and enjoy them with you."
f000072,474.080,478.600,"Tenderly, tim idly, he sat down at her side, without touching her."
f000073,478.600,491.520,"Elective Affinities Rockets went hissing up cannon thundered Roman candles shot out their blazing balls squibs flashed and darted wheels spun round, first singly, then in pairs, then all at once, faster and faster, one after the other, and more and more together."
f000074,491.520,505.040,"Edward, whose bosom was on fire, watched the blazing spectacle with eyes gleaming with delight; but Ottilie, with her delicate and nervous feelings, in all this noise and fitful blazing and flashing, found more to distress her than to please."
f000075,505.040,513.160,"She leaned shrinking against Edward, and he, as she drew to him and clung to him, felt the delightful sense that she be longed entirely to him."
f000076,513.160,519.160,"The night had scarcely reassumed its rights, when the moon rose and lighted their path as they walked back."
f000077,519.160,527.240,"A figure, with his hat in his hand, stepped across their way, and begged an alms of them: in the general holiday he said that he had been forgotten."
f000078,527.240,535.920,"The moon shone upon his face, and Edward recognized the features of the im portunate beggar; but, happy as he then was, it was impos sible for him to be angry with any one."
f000079,535.920,547.440,"He could not recollect that, especially for that particular day, begging had been forbidden under the heaviest penalties he thrust his hand into his pocket, took the first coin which he found, and gave the fellow a piece of gold."
f000080,547.440,551.560,"His own happiness was so unbounded that he would have liked to have shared it with every one."
f000081,551.560,554.720,"In the meantime all had gone well at the castle."
f000082,554.720,562.960,"The skill of the surgeon, everything which was required being ready at hand, Charlotte's assistance all had worked to Elective Affinities gather, and the boy was brought to life again."
f000083,562.960,573.280,"The guests dispersed, wishing to catch a glimpse or two of what was to be seen of the fireworks from the distance; and, after a scene of such confusion, were glad to get back to their own quiet homes."
f000084,573.280,579.600,"The Captain also, after having rapidly changed his dress, had taken an active part in what required to be done."
f000085,579.600,588.080,"It was now all quiet again, and he found himself alone with Charlotte gently and affectionately he now told her that his time for leaving them approached."
f000086,588.080,598.960,"She had gone through so much that evening that this dis covery made but a slight impression upon her she had seen how her friend could sacrifice himself; how he had saved another, and had himself been saved."
f000087,598.960,604.680,"These strange incidents seemed to foretell an important future to her but not an unhappy one."
f000088,604.680,610.160,"Edward, who now entered with Ottilie, was informed at once of the impending departure of the Captain."
f000089,610.160,619.040,"He sus pected that Charlotte had known longer how near it was; but he was far too much occupied with himself, and with his own plans, to take it amiss, or care about it."
f000090,619.040,627.160,"On the contrary, he listened attentively, and with signs of pleasure, to the account of the excellent and honorable position in which the Captain was to be placed."
f000091,627.160,631.560,"The course of the future was hurried impetuously forward by his own secret wishes."
f000092,631.560,635.560,"Already he saw the Captain mar ried to Charlotte, and himself married to Ottilie."
f000093,635.560,640.360,"It would have been the richest present which any one could have made him, on the occasion of the day's festival !"
f000094,640.360,645.800,"Elective Affinities But how surprised was Ottilie, when, on going to her room, she found upon the table the beautiful box!"
f000095,645.800,655.080,"In stantly she opened it; inside, all the things were so nicely packed and arranged that she did not venture to take them out, she scarcely even ventured to lift them."
f000096,655.080,664.160,"There were muslin, cambric, silk, shawls and lace, all rivaling each other in delicacy, beauty, and costliness nor were ornaments forgotten."
f000097,664.160,676.720,"The intention had been, as she saw well, to furnish her with more than one complete suit of clothes; but it was all so costly, so little like what she had been accustomed to, that she scarcely dared, even in thought, to believe it could be really for her."
f000098,676.720,676.920,"End of chapter"
